,cd-num,haiku,writer,kigo,season
93,25793,八一碑の字の一つづつ冬の蝶,石黒正裕,冬の蝶,冬
94,25794,亡き父母の声のいまいま冬の雁,石黒正裕,冬の雁,冬
95,25795,良太忌の両手両足の裏表の炉,石黒正裕,良太忌,冬
96,25796,人さりてよりの日月の桜かな,石黒正裕,桜,春
97,25797,女下駄の音のこまやかに花おぼろ,石黒正裕,朧,春
98,25798,黄葉散る合掌屋根の向う側,磯野利秀,黄葉,秋
99,25799,雪のひま鴉にもあるつちふまず,磯野利秀,雪,冬
0,25800,定年の近づいている春の雪,磯野利秀,春の雪,春
1,25801,緑陰に由来科の木信濃の木,磯野利秀,緑蔭,夏
2,25802,盆過ぎの山がはっきり見えてくる,磯野利秀,盂蘭盆会,秋
3,25803,村ごとの仮設の住まひ建つ恵方,伊藤一不三,恵方詣,新年
4,25804,春昼にパソコンの紐なしマウス,伊藤一不三,春昼,春
5,25805,巾着茄子送る御見舞返し,伊藤一不三,茄子,夏
6,25806,満月の中まで晴れて夜もすがら,伊藤一不三,名月,秋
7,25807,天心の柿すきとほる人去りて,伊藤一不三,柿,秋
8,25808,鍵穴とカギの関係石蕗咲きぬ,伊藤亨子,石蕗の花,冬
9,25809,干柿の縮むぬくさの三拍子,伊藤亨子,干柿,秋
10,25810,まっすぐに冬空へ発つ火葬の煙,伊藤亨子,冬の空,冬
11,25811,新年や縁起かつぎの酢蓮根,伊藤亨子,新年,新年
12,25812,雪掬うこぼるるは小さきバレリーナ,伊藤亨子,雪,冬
13,25813,白浪を窓に嵌めたる初景色,猪又信之,初景色,新年
14,25814,笹百合や田ごとに父祖の水鏡,猪又信之,笹百合,夏
15,25815,穂肥打つ稲の色視て空を見て,猪又信之,穂肥,夏
16,25816,凩やかの世のひとを呼べといふ,猪又信之,凩,冬
17,25817,夕暮の遊び疲れし雪達磨,猪又信之,雪達磨,冬
18,25818,早春の海へ手を振る駆けてふる,猪又秀子,早春,春
19,25819,銅像にふれし男の木下闇,猪又秀子,木下闇,夏
20,25820,手拭ひを広げトマトを貰ひけり,猪又秀子,トマト,夏
21,25821,運休の一両電車冬に入る,猪又秀子,立冬,冬
22,25822,冬囲ひ途中で用をたのまれし,猪又秀子,冬構,冬
23,25823,裸婦像の一体は立ち風光る,今井とよ子,風光る,春
24,25824,夕焼の褪めきらぬ野を引き返す,今井とよ子,夕焼,夏
25,25825,満開のさくらに及ぶ水明り,今井とよ子,桜,春
26,25826,蔵の錠ぴたりと合へり花の昼,今井とよ子,花,春
27,25827,神苑につづく寺域も花吹雪,今井とよ子,落花,春
28,25828,村は市に水芭蕉にある素顔,大久保窓子,水芭蕉,夏
29,25829,土くさき手もて筍はだかにする,大久保窓子,筍,夏
30,25830,不揃いの青春が好き蘆の角,大久保窓子,蘆の角,春
31,25831,風に振る身の丈の恋クロッカス,大久保窓子,クロッカス,春
32,25832,紫陽花や七色鉛筆抽斗に,大久保窓子,紫陽花,夏
33,25833,ヘルパーを待つ玄関の雪を除け,大滝時司,雪掻,冬
34,25834,働いて永きひと日を使ひ切る,大滝時司,日永,春
35,25835,戦友といふ歌ありき敗戦日,大滝時司,終戦記念日,秋
36,25836,青胡桃山に還りし棚田跡,大滝時司,青胡桃,夏
37,25837,殯終りを満たす春の花,大滝時司,春,春
38,25838,神の留守のがれ様なき地震と棲む,岡地蝶児,神の留守,冬
39,25839,避難所の闇に手が生え焚火守る,岡地蝶児,焚火,冬
40,25840,死後通る道見えてゐて暖かし,岡地蝶児,暖か,春
41,25841,脚据ゑてよりの嘶き茄子の馬,岡地蝶児,盂蘭盆会,秋
42,25842,茶筒抜く音のしてゐる良夜かな,岡地蝶児,良夜,秋
43,25843,秋惜しむ朝から雨と農日誌,長部多香子,秋惜しむ,秋
44,25844,手を振つて芒の波に沈みゆく,長部多香子,芒,秋
45,25845,折々の秋思をたたむ三面鏡,長部多香子,秋思,秋
46,25846,少年の靴冬萌を来し匂ひ,長部多香子,冬萌,冬
47,25847,蒼き湖胸中にあり蕪汁,長部多香子,蕪汁,冬
48,25848,深更の語らひ尽きぬ早苗饗,風間綾子,早苗饗,夏
49,25849,告げるごと落人村の草ひばり,風間綾子,草雲雀,秋
50,25850,くすり湯の一碗ありて榾の宿,風間綾子,榾,冬
51,25851,地吹雪の寢所をゆらす一夜かな,風間綾子,吹雪,冬
52,25852,雛めぐり「絵紙（えがみ）」めぐらす機の町,風間綾子,雛祭,春
53,25853,麻痺の掌に寒九の水のほとばしる,風間靖彦,寒,冬
54,25854,麻痺の指曲げつ伸ばしつ春浅し,風間靖彦,春浅し,春
55,25855,病みたれば冬眠と決め便りせず,風間靖彦,冬眠,冬
56,25856,麻痺の手で「春」の字を書き春を待つ,風間靖彦,春待つ,冬
57,25857,リハビリの歩行に冬陽よわよわし,風間靖彦,冬の日,冬
58,25858,磁気薄れけり鳥雲に入りけり,刈田光児,鳥雲に入る,春
59,25859,天地交響太く短い生ありぬ,刈田光児,無季,無季
60,25860,近未来見て仕舞いけり草いきれ,刈田光児,草いきれ,夏
61,25861,群衆に距離置く男雲の峰,刈田光児,雲の峰,夏
62,25862,虫絶えし夜へ百枚の田を並べ,刈田光児,虫,秋
63,25863,停電の徳利が増える忘年会,河口白矢,年忘,冬
64,25864,牛の目に泪あふれて雪が降る,河口白矢,雪,冬
65,25865,白鳥の躓きそうな暗い湖,河口白矢,白鳥,冬
66,25866,白鳥の声が遠のき深眠り,河口白矢,白鳥,冬
67,25867,チャルメラの冬の星座を温めたり,河口白矢,冬の星,冬
68,25868,豆撒けばいかづち海へころげ出づ,楠美葩緒,豆撒,冬
69,25869,豆撒いて島に因習鬼も内,楠美葩緒,豆撒,冬
70,25870,血糖値高きへバレンタインデー,楠美葩緒,バレンタインデー,春
71,25871,どんどんに餅燒き妣を焙りだす,楠美葩緒,左義長,新年
72,25872,どんど消え沖に漁火本土の灯,楠美葩緒,左義長,新年
73,25873,冬ざれの沖燈台の灯になずむ,倉又紫水,冬ざれ,冬
74,25874,辛夷咲くスイッチバックを離れけり,倉又紫水,辛夷,春
75,25875,曼珠沙華夕日の土手でさからえり,倉又紫水,曼珠沙華,秋
76,25876,人通るだけ道があき濃紫陽花,倉又紫水,紫陽花,夏
77,25877,風鈴の舌にもう来て秋の風,倉又紫水,秋風,秋
78,25878,着ぶくれて市民となりし村の衆,小森清次,着ぶくれ,冬
79,25879,ふるさとの天に唾吐く雪おろし,小森清次,雪下し,冬
80,25880,戦争を知らぬさくらとすれちがう,小森清次,桜,春
81,25881,ひまわりの誰にも言わぬさようなら,小森清次,向日葵,夏
82,25882,元旦の先生はもう走れない,小森清次,元朝,新年
83,25883,白鳥も遠出してをり晴れてをり,近藤美好,白鳥,冬
84,25884,犬ふぐりサイタサイタとわらひけり,近藤美好,犬ふぐり,春
85,25885,啓蟄の貌で出て来た十円玉,近藤美好,啓蟄,春
86,25886,一つ笑ひわれもわれもと蕗の薹,近藤美好,蕗の薹,春
87,25887,おぼろ夜の灯り一つの精神科,近藤美好,朧月,春
88,25888,人声に少し離れて木の実落つ,斉藤京子（未来図）,木の実,秋
89,25889,唐辛子風に疲れてしまひけり,斉藤京子（未来図）,唐辛子,秋
90,25890,聞き役に徹し夜寒の底にゐる,斉藤京子（未来図）,夜寒,秋
91,25891,こめかみの脈疎ましき寒の雨,斉藤京子（未来図）,冬の雨,冬
92,25892,枯菊に雨の重さの加はりし,斉藤京子（未来図）,枯菊,冬
93,25893,いつぷくの姿スコップ雪に立ち,齊藤美規,雪,冬
94,25894,ひとごゑがハウスの中に初蛙,齊藤美規,蛙,春
95,25895,庭の木にきよろろ来てます楸邨忌,齊藤美規,楸邨忌,夏
96,25896,源流の青田ひろがるわが視角,齊藤美規,青田,夏
97,25897,高きより車社会が紅葉す,齊藤美規,紅葉,秋
98,25898,灯台の蒼く流れて吹雪けり,坂本愛子,吹雪,冬
99,25899,師を待つといえど激しき雪の島,坂本愛子,雪,冬
0,25900,雪の街約束ひとつ消えにけり,坂本愛子,雪,冬
1,25901,句会へと四駆でがたごと雪の道,坂本愛子,雪,冬
2,25902,軒の雪掻くや駆けくる孫のいて,坂本愛子,雪掻,冬
3,25903,近道の青田中ゆく登校児,佐藤さき子,青田,夏
4,25904,合鴨の百態植田揺すりをり,佐藤さき子,植田,夏
5,25905,鬼やんま風に乗り来る通し土間,佐藤さき子,蜻蛉,夏
6,25906,萱葺の並ぶ関所に秋日濃し,佐藤さき子,秋の日,秋
7,25907,熊汁の太き看板阿賀の秋,佐藤さき子,秋,秋
8,25908,鳥瞰図には佐渡のある夏霞,清水逍径,夏,夏
9,25909,はじめからこんなかたちの青くわりん,清水逍径,榠櫨の実,秋
10,25910,花栗の香のついて来る千曲川,清水逍径,栗の花,夏
11,25911,雪降つて雪の轍を消しにけり,清水逍径,雪,冬
12,25912,けふの雪血液型のＡならむ,清水逍径,雪,冬
13,25913,先づ心強くあれかし大旦,菅原あや子,元朝,新年
14,25914,翔つ鷗羽音あたらし初明り,菅原あや子,初明り,新年
15,25915,ほつこりと日を包みたるお茶の花,菅原あや子,茶の花,冬
16,25916,海鳴りや鰤大根は飴色に,菅原あや子,鰤,冬
17,25917,初霰束ねて届く湿布薬,菅原あや子,霰,冬
18,25918,春荒れの海見て戻り椅子にあり,杉本憲治,春,春
19,25919,かたくりの中の一つが花白し,杉本憲治,片栗の花,春
20,25920,まつすぐに沙羅の花落つ水の上,杉本憲治,沙羅の花,夏
21,25921,軽鳧の子に裏を開けたる通し土間,杉本憲治,軽鳧の子,夏
22,25922,葱洗ふ裏口そこに山を見て,杉本憲治,葱,冬
23,25923,何もかも雪に広げて農具市,須田きいち,雪,冬
24,25924,雪残る峰を遙かに燕来る,須田きいち,燕,春
25,25925,風通るとこに荷を置き風鈴屋,須田きいち,風鈴,夏
26,25926,片蔭や門に残れる牛繋ぎ,須田きいち,片蔭,夏
27,25927,幻を追ふ妻の眼に冬の蝶,須田きいち,冬の蝶,冬
28,25928,父死後の一寒卵ありにけり,高井年子,寒卵,冬
29,25929,配流の地火のやうに雪海にふる,高井年子,雪,冬
30,25930,春風のやうなチャアリイチャップリン,高井年子,春風,春
31,25931,鳥の恋曖昧に日の昏れてゆく,高井年子,鳥交る,春
32,25932,青大将早死の家系うけつぎぬ,高井年子,蛇,夏
33,25933,命毛の癖のとれずに冴返る,武本松久,冴返る,春
34,25934,吾が寿命父より延びて豆を撒く,武本松久,豆撒,冬
35,25935,飼ひ猫の夜遊び自在春立ちぬ,武本松久,立春,春
36,25936,春寒し影を書き足す茶壺の絵,武本松久,春寒,春
37,25937,ふる里の土ごと摑む蕗の薹,武本松久,蕗の薹,春
38,25938,挨拶のつまりし言葉咳で継ぐ,田辺一也,咳,冬
39,25939,竹林の揺れ立春の雲を掃く,田辺一也,立春,春
40,25940,番長のへちまは風に逆らへり,田辺一也,糸瓜,秋
41,25941,少年に打たれし野火が反抗す,田辺一也,野焼く,春
42,25942,陽炎へ突込んでゆく三輪車,田辺一也,陽炎,春
43,25943,アオギリや母校百周年の風,田村勝実,梧桐,夏
44,25944,シナノキの実が袖を引く家路かな,田村勝実,シナの実,秋
45,25945,ヒメガマやコガマ分かたず筒井筒,田村勝実,ガマ,夏
46,25946,カラスウリ風にふるえし震度４,田村勝実,烏瓜,秋
47,25947,雪降るをかこち貌なるナツミカン,田村勝実,雪,冬
48,25948,屋根に置くうちは我がもの雪五尺,常山吉之助,雪,冬
49,25949,降り止めば元の仲なり冬隣り,常山吉之助,冬近し,秋
50,25950,埋もりても雪透しても信号機,常山吉之助,雪,冬
51,25951,雪壁にともし火喪家の道しるべ,常山吉之助,雪,冬
52,25952,咲き初めし桜に村の開拓史,常山吉之助,桜,春
53,25953,詠はねば濤に消えゆく春の虹,登石詩子,春の虹,春
54,25954,夏椿大佐渡小佐渡うすがすみ,登石詩子,沙羅の花,夏
55,25955,海のいろ五月の空につながれり,登石詩子,五月,夏
56,25956,月更けて藤千年のゆめのなか,登石詩子,藤,春
57,25957,白藤の散りし大地を風迷う,登石詩子,藤,春
58,25958,いつも来る砂丘は初日待つところ,七沢実雄,初日,新年
59,25959,地震あとの徐行区間に雪残る,七沢実雄,雪,冬
60,25960,夏蓬はにかみのある感謝状,七沢実雄,夏蓬,夏
61,25961,薄紅葉雲の影置くところあり,七沢実雄,薄紅葉,秋
62,25962,市振の裏山迫る年の暮,七沢実雄,年の暮,冬
63,25963,白鳥の羽ばたき大き発ちにけり,野本清風,白鳥,冬
64,25964,雪吊りの解かれて梢光りけり,野本清風,雪吊,冬
65,25965,鳥帰る沼は淋しくなりにけり,野本清風,鳥帰る,春
66,25966,菜の花や舞い来る蝶の追い追われ,野本清風,菜の花,春
67,25967,縄文の土器を掘り当て花盛り,野本清風,花,春
68,25968,鬼灯の初心の花は白かつた,羽柴雪彦,鬼灯,秋
69,25969,春眠の首級は誰も欲しがらぬ,羽柴雪彦,春眠,春
70,25970,朱鷺のため飼はるる泥鰌ゑさ貰ふ,羽柴雪彦,無季,無季
71,25971,上弦の月は兜か落城址,羽柴雪彦,月,秋
72,25972,根雪から首出て海の機嫌問ふ,羽柴雪彦,雪,冬
73,25973,虻泊めて花びらとざす夕牡丹,長谷川春,牡丹,夏
74,25974,ひしめいて育ちざかりや犬ふぐり,長谷川春,犬ふぐり,春
75,25975,税還付鴉のなみだほどなれど,長谷川春,無季,無季
76,25976,春一番風の気力にたじろげり,長谷川春,春一番,春
77,25977,一村を統べる欅の芽吹きかな,長谷川春,木の芽,春
78,25978,初山河あふれくるもの掌に,波多野ゆう子,山始,新年
79,25979,山動きだしアカシアの花万朶,波多野ゆう子,アカシアの花,夏
80,25980,この拳やわらかくなり紫木蓮,波多野ゆう子,木蓮,春
81,25981,蔵街を俥がいそぎ憂国忌,波多野ゆう子,憂国忌,秋
82,25982,山の音水のおとまた秋深む,波多野ゆう子,秋深し,秋
83,25983,啞蟬の黙のかさなる蟬時雨,廣川昂臣,蟬,夏
84,25984,蓮の葉のざわと発して裏返る,廣川昂臣,蓮の浮葉,夏
85,25985,飼い兎一途に穴を掘る秋暑,廣川昂臣,残暑,秋
86,25986,新米の粥透きとおる漆椀,廣川昂臣,新米,秋
87,25987,梅真白如来の結ぶ智拳印,廣川昂臣,梅,春
88,25988,福袋思はぬ重さ持ち歩く,藤沢潮子,福袋,新年
89,25989,水温む手伝ひの子を褒めながら,藤沢潮子,水温む,春
90,25990,帰り来て厨の暗さ油蟬,藤沢潮子,蟬,夏
91,25991,淋しくて人に飛びつく鳳仙花,藤沢潮子,鳳仙花,秋
92,25992,凩の貼りつきピカソのやうな顔,藤沢潮子,凩,冬
93,25993,地震後の石垣の罅すみれ咲く,巻良夫,菫,春
94,25994,桜の実良寛消息碑の余白,巻良夫,桜の実,夏
95,25995,草笛を吹く息つぎを取り戻し,巻良夫,草笛,夏
96,25996,高階に見る逆光のアキアカネ,巻良夫,赤蜻蛉,秋
97,25997,秋灯を消し廊を去る急ぎ足,巻良夫,秋の燈,秋
98,25998,叱られに来る子叱る麦の秋,牧野三枝子,麦の秋,夏
99,25999,月光や橋渡りくる鍛冶の音,牧野三枝子,月,秋
0,26000,白木槿ほつれて町の痩せはじむ,牧野三枝子,木槿,秋
1,26001,沢庵の石の落ち着く寒暮かな,牧野三枝子,沢庵,冬
2,26002,飛び石のひとつひとつの冬ざるる,牧野三枝子,冬ざれ,冬
3,26003,一燈の点滅はげし秋出水,水品トミ子,秋出水,秋
4,26004,始めての雪見る嬰（やや）の眼（め）が泉,水品トミ子,雪,冬
5,26005,かぶり喰う童心よぎる陽のトマト,水品トミ子,トマト,夏
6,26006,春光の眼球に入る万華鏡,水品トミ子,春光,春
7,26007,枯木立毛細血管しなやかに,水品トミ子,枯木,冬
8,26008,蟬鳴くやあの日の昼がよみがえる,宮田朗風,蟬,夏
9,26009,水鉄砲この子等兵にさすまじと,宮田朗風,水鉄砲,夏
10,26010,柏崎駅前割烹夏真昼,宮田朗風,炎昼,夏
11,26011,鬼灯を鳴らしていつも三枚目,宮田朗風,鬼灯,秋
12,26012,秋の海佐渡とおぼしき点一つ,宮田朗風,秋の海,秋
13,26013,すんなりと言葉が出ない唐辛子,村山久子,唐辛子,秋
14,26014,手袋の過去を電車に忘れけり,村山久子,手袋,冬
15,26015,どやどやと玄関に来た夏休み,村山久子,夏休み,夏
16,26016,本当は菊人形に見られけり,村山久子,菊人形,秋
17,26017,蟋蟀と同居している仮設かな,村山久子,蟋蟀,秋
18,26018,別院を出て来る自転車あたたかし,八木進,暖か,春
19,26019,散る花の不思議なしじま佛舞,八木進,花,春
20,26020,青き目のふたり落葉の段葛,八木進,落葉,冬
21,26021,頭上にて海猫に鳴かれし雪催,八木進,雪催,冬
22,26022,比叡暮れ湖心かがよふ山桜,八木進,山桜,春
23,26023,城址の鳶に初花隠れなし,山田晴女,花,春
24,26024,観音の扉開いて春の舞,山田晴女,春,春
25,26025,起きぬけに流雪溝の蓋を掘り,山田晴女,雪,冬
26,26026,手をついて登ればいくつ龍の玉,山田晴女,竜の玉,冬
27,26027,師に吉報春立つ白の雨飾山,山田晴女,立春,春
28,26028,名残雪一片一人ひとりかな,吉田素糸,雪の果,春
29,26029,跳び箱の前後一式風薫る,吉田素糸,風薫る,夏
30,26030,日和にて秋の初めの梅若家,吉田素糸,秋,秋
31,26031,右の目に意あり左様の識涼し,吉田素糸,涼し,夏
32,26032,赤松の幹に雨照る水の秋,吉田素糸,秋の水,秋
33,26033,雪奔り勝ち組負け組あからさま,吉平たもつ,雪,冬
34,26034,雪の圧空気縮みて家が哭く,吉平たもつ,雪,冬
35,26035,飛び飛びの空き家に灯り夏まつり,吉平たもつ,祭,夏
36,26036,少年の汗透きとおる鬼の面,吉平たもつ,汗,夏
37,26037,オカリナの産声朱鷺に春の風,吉平たもつ,春風,春
38,26038,冴返りだまされる人だます人,渡辺正芳,冴返る,春
39,26039,うつうつと雨音だいて春の暮,渡辺正芳,春の暮,春
40,26040,それぞれのナショナリズムに白雨する,渡辺正芳,夕立,夏
41,26041,坊さんの理屈ともかく暑かりき,渡辺正芳,暑し,夏
42,26042,天の邪鬼どんどん落ちて穴惑ひ,渡辺正芳,蛇穴に入る,秋
43,26043,洞は幹の貫禄なりし花万朶,渡辺真帆,花,春
44,26044,招ばれたるままごと紫陽花づくしなり,渡辺真帆,紫陽花,夏
45,26045,読み継ぎていつか蟲の夜「放浪記」,渡辺真帆,虫,秋
46,26046,藁ぼつち囁き合うてゐるもあり,渡辺真帆,藁塚,秋
47,26047,飛行機雲見ゆる日が好き藁ぼつち,渡辺真帆,藁塚,秋
48,26048,降誕祭知りたくもない父の背,井上ゆたか,クリスマス,冬
49,26049,ぶらんこに身をゆだねおり受難節,井上ゆたか,ぶらんこ,春
50,26050,イースター土に十字架描きおり,井上ゆたか,復活祭,春
51,26051,禁断の実のほしき夜蛇の夢,井上ゆたか,蛇,夏
52,26052,踏絵の地風に散りゆく草の絮,井上ゆたか,草の穂,秋
53,26053,天深くしぐれて哀し約束は,伊吹夏生,時雨,冬
54,26054,寂寥やきさらぎの野を疾走して,伊吹夏生,如月,春
55,26055,かにかくに祈る深芹にほひ立ち,伊吹夏生,芹,春
56,26056,存へて苦ふきのたう噛みをりしが,伊吹夏生,蕗の薹,春
57,26057,苦艾とほくの男のこはれてゆき,伊吹夏生,蓬,春
58,26058,春の河ふわり打掛流れつく,岩佐光雄,春の川,春
59,26059,さわさわと女神の濯ぎ青葉騒,岩佐光雄,青葉,夏
60,26060,飛魚は孤の混みあう映像繰り返し,岩佐光雄,飛魚,夏
61,26061,銀漢やアルミ梯子の架けしまま,岩佐光雄,天の川,秋
62,26062,定型や咀嚼や全山秋深む,岩佐光雄,秋深し,秋
63,26063,蛇穴に蒲団屋さんの宣伝カー,衣斐ちづ子,蛇穴に入る,秋
64,26064,風花を来てハンサムな調律師,衣斐ちづ子,風花,冬
65,26065,タンポポの絮ほどの夢を持っている,衣斐ちづ子,蒲公英,春
66,26066,古民家は段差ばかりや梅雨最中,衣斐ちづ子,梅雨,夏
67,26067,雲の峰泡石鹸液押して出る,衣斐ちづ子,雲の峰,夏
68,26068,菠薐草足湯ほのぼの指紅く,大上那美緒,菠薐草,春
69,26069,冬至来て南瓜に串の穴ひとつ,大上那美緒,冬至,冬
70,26070,石蕗の花箪笥に眠る黄八丈,大上那美緒,石蕗の花,冬
71,26071,ものの芽は前向きなれと光り居り,大上那美緒,ものの芽,春
72,26072,豪雪や見つけし歓喜碧き天,大上那美緒,雪,冬
73,26073,給わりて夕べ足らいし零余子飯,片岡灯一,零余子飯,秋
74,26074,雛あられ膝へ来し子の重さかな,片岡灯一,雛祭,春
75,26075,汗のシャツ干して昼餉の漢たち,片岡灯一,汗,夏
76,26076,夕焼けをひらひらと来る遊行僧,片岡灯一,夕焼,夏
77,26077,なにはさて冬のはじめの朴葉味噌,片岡灯一,冬,冬
78,26078,九月十一日火加減の定まらず,片野順子,九月,秋
79,26079,地下道をふはふはとゆく団扇かな,片野順子,団扇,夏
80,26080,残菊といふ残菊とおもはねど,片野順子,残菊,秋
81,26081,永年のまんもす泪滴らせ,片野順子,滴り,夏
82,26082,血族を美しと一瞬　野分かな,片野順子,野分,秋
83,26083,大試験頼るでもなく神の加護,可知あきを,受験,春
84,26084,雪五尺山の一戸は犬元気,可知あきを,雪,冬
85,26085,雪籠ひと集まると聞けば行く,可知あきを,冬篭,冬
86,26086,点滴の腕にしたたる黄葉かな,可知あきを,黄葉,秋
87,26087,その人の母も美し迎春花,可知あきを,黄梅,春
88,26088,新藁の匂ふ牛小舎牛がゐる,亀山歌子,新藁,秋
89,26089,草稿をたたむ二階や冬の月,亀山歌子,冬の月,冬
90,26090,兄の忌の有明月と六花,亀山歌子,雪,冬
91,26091,丹田に力もらへり寒復習,亀山歌子,寒稽古,冬
92,26092,立春やパン屑に鳩呼びよせて,亀山歌子,立春,春
93,26093,かたくりの花咲く峡に棲み古りて,小寺玉枝,片栗の花,春
94,26094,ひなびたる長者の里に沙羅の花,小寺玉枝,沙羅の花,夏
95,26095,岩を打つ水輪に映ゆる朴の花,小寺玉枝,朴の花,夏
96,26096,夜叉ヶ池森青蛙の泡の花,小寺玉枝,雨蛙,
97,26097,薫風の稜線佇てり国境,小寺玉枝,風薫る,夏
98,26098,まほろばは非戦のかたち烏賊すだれ,瀧村道子,烏賊干す,秋
99,26099,パジャマでいる朝のきれいな春キャベツ,瀧村道子,春キャベツ,春
0,26100,万愚節昨夜のご飯解凍す,瀧村道子,四月馬鹿,春
1,26101,蓑虫や婆の念佛赦せない,瀧村道子,蓑虫,秋
2,26102,賀状書く夫よわたくし燠火たり,瀧村道子,賀状,新年
3,26103,初暦めくる一枚過去となる,田中青志,初暦,新年
4,26104,この世ではなき明るさや花の下,田中青志,花,春
5,26105,捕はれしこと知つてゐる蝸牛,田中青志,蝸牛,夏
6,26106,歓声に押し上げられし揚花火,田中青志,花火,夏
7,26107,息つなぐ線香花火の火を貰ふ,田中青志,花火,夏
8,26108,田いちまい我が物顔の鳬の恋,谷口順子,鴨,冬
9,26109,夢殿の庭へこぼれし雀の子,谷口順子,雀の子,春
10,26110,まだぬくき骨抱き帰る日の盛り,谷口順子,日盛,夏
11,26111,熊除けの鈴の音霧の伊吹山,谷口順子,霧,秋
12,26112,鰤起し能登は夜すがら戸の鳴れる,谷口順子,鰤起し,冬
13,26113,小鳥来る唐草模様の風呂敷に,津谷ゆきえ,渡り鳥,秋
14,26114,父さんは冬の渚の匂いする,津谷ゆきえ,冬の海,冬
15,26115,畦道は僕の花道寒月光,津谷ゆきえ,冬の月,冬
16,26116,蛙出ていよいよ「池辺群虫図」,津谷ゆきえ,蛙,春
17,26117,鵜飼待つとてもきれいな時間です,津谷ゆきえ,鵜飼,夏
18,26118,廃屋や藤の花房長くして,中村行男,藤,春
19,26119,大なまづ蓮の葉風に揺れてをり,中村行男,蓮の浮葉,夏
20,26120,青嵐子等の自転車駈け抜けし,中村行男,青嵐,夏
21,26121,右津島左名古屋へ稲雀,中村行男,稲雀,秋
22,26122,貨物船はや百合鷗来てをりぬ,中村行男,都鳥,冬
23,26123,冬灯一つの壺に影二つ,ひびのせつこ,冬の燈,冬
24,26124,半世紀過ぎたる社屋寒晴れぬ,ひびのせつこ,寒晴,冬
25,26125,紐引きて灯す枕頭梅雨寒し,ひびのせつこ,梅雨,夏
26,26126,琴を聞く未座明日香の風澄みぬ,ひびのせつこ,無季,無季
27,26127,四月馬鹿字の見つからぬ電子辞書,ひびのせつこ,四月馬鹿,春
28,26128,新松子弓立てかけてありにけり,古川明美,新松子,秋
29,26129,猟期来ぬ火の粉上げたるドラム缶,古川明美,狩,冬
30,26130,望くだり一夜は叔母と物語,古川明美,月,秋
31,26131,妙薬は徳利一本早苗月,古川明美,皐月,夏
32,26132,経箱に銀の一刷春の雷,古川明美,春の雷,春
33,26133,残雪の尾根くつきりと伊吹山,牧田清香,残雪,春
34,26134,梅さくら競ひて咲ける季もありし,牧田清香,梅,春
35,26135,きのふ雪今朝かみなりや四月馬鹿,牧田清香,四月馬鹿,春
36,26136,花屑の桃色濃ゆき吹き溜り,牧田清香,落花,春
37,26137,からし菜の堤防母へまつしぐら,牧田清香,芥菜,春
38,26138,群生の著莪の囲みし葷酒の碑,水上美智子,著莪の花,夏
39,26139,秋雪やがらくた市の皿弾く,水上美智子,秋雪,秋
40,26140,雪積もる橋の欄干低くして,水上美智子,雪,冬
41,26141,蛍烏賊の目玉が自己を主張する,水上美智子,蛍烏賊,春
42,26142,鳥が来て落せし木の実雪染めぬ,水上美智子,木の実,秋
43,26143,鉄塔点滅夜も流るる鰯雲,宮沢志きぶ,鰯雲,秋
44,26144,ぽつかりとトンネルの穴山眠る,宮沢志きぶ,山眠る,冬
45,26145,夜桜の茣蓙に陣取る家鴨かな,宮沢志きぶ,夜桜,春
46,26146,乗り遲れたんぽぽの絮飛ばしをり,宮沢志きぶ,蒲公英,春
47,26147,自動ドアーくるりと外へ虫時雨,宮沢志きぶ,虫,秋
48,26148,飛騨牛のすき燒き囲む大家族,吉田暢王,鋤焼,冬
49,26149,居酒屋のおでんで一献傾けり,吉田暢王,おでん,冬
50,26150,冬木立四囲に飛騨道の駅,吉田暢王,冬木,冬
51,26151,昼の陽に寮閑として枇杷の花,吉田暢王,枇杷の花,冬
52,26152,虎杖を漬物にして飯ゴッコ,吉田暢王,虎杖,春
53,26153,上靴にカタカナの名入学式,吉村侑久代,入学,春
54,26154,春の月悲しみ癒す象に似て,吉村侑久代,春の月,春
55,26155,僧堂に旅の靴あり春陽伸ぶ,吉村侑久代,春の日,春
56,26156,春雷や18歳は振り向かず,吉村侑久代,春雷,春
57,26157,吾に似る影すれちがう紅葉道,吉村侑久代,紅葉,秋
58,26158,父と子の釣に来ている夏帽子,和田千鶴子,夏帽子,夏
59,26159,芒野に生れたる風の柔かし,和田千鶴子,芒,秋
60,26160,花野にて摘みしものみな萎えやすし,和田千鶴子,花野,秋
61,26161,芋虫を怒らせてゐる中学生,和田千鶴子,芋虫,秋
62,26162,秋冷えや足裏にくぼむ草の道,和田千鶴子,秋冷,秋
63,26163,肌合いの届くところに胡瓜咲く,成宮颯,胡瓜,夏
64,26164,雉親子居つくこの藪大切に,四十物敦子,雉,春
65,26165,蛍烏賊桜煮として売られけり,四十物敦子,蛍烏賊,春
66,26166,白エビの皮剥く日永一尾ずつ,四十物敦子,日永,春
67,26167,切れ鎌の手応えはずみ草刈りぬ,四十物敦子,草刈,夏
68,26168,雪空のシグナル赤の滲みたり,四十物敦子,雪空,冬
69,26169,氷紋をなぞった指の行方かな,青木章子,氷,冬
70,26170,蛇のゆめ着色すれば紅楼夢,青木章子,蛇,夏
71,26171,八月を洗っても洗っても火の匂い,青木章子,八月,秋
