kigo,n,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
鮓,6,-0.21038329601287842,-0.028836896643042564,-0.027807485312223434,-0.06427895277738571,-0.23397211730480194,0.14458449184894562,-0.0741463229060173,0.06545612961053848,-0.04609224572777748,0.021236713975667953,0.06839851289987564,-0.09195929765701294,-0.0871259868144989,0.07570171356201172,-0.04375101998448372,0.1927851140499115,0.21570098400115967,0.040139488875865936,-0.024155935272574425,0.16986896097660065,0.036311451345682144,-0.027018532156944275,0.06943775713443756,0.21247869729995728,6.142706261016428e-4,-0.26439881324768066,0.013514978811144829,0.42952388525009155,0.19106890261173248,0.24524585902690887,0.017329977825284004,0.06000187620520592,-0.010502474382519722,0.1832474172115326,0.10384482145309448,0.054208915680646896,-0.07098383456468582,0.09694572538137436,-0.003939202520996332,-0.28627488017082214,-0.12486092001199722,0.012200363911688328,-0.1328425407409668,-0.009794143959879875,-0.13368897140026093,0.04017695039510727,-0.08153323084115982,0.09239856898784637,0.2562548518180847,-0.18464183807373047
スキー,5,0.11656078696250916,0.08590023964643478,0.2669164836406708,-0.07472273707389832,-0.05873297527432442,0.15830911695957184,-0.14247217774391174,0.053402822464704514,0.04026024043560028,0.0750061497092247,-0.17514362931251526,0.03787774592638016,-0.04555017128586769,0.22065290808677673,-0.19513949751853943,0.1117110326886177,0.05295950919389725,0.18592095375061035,0.018482470884919167,-0.23049212992191315,0.09799666702747345,0.10011151432991028,0.180504709482193,0.06205809861421585,0.25550687313079834,0.029918475076556206,0.02609858848154545,-0.0823831632733345,-0.04358847066760063,-0.06934568285942078,-0.16308437287807465,0.014801925048232079,0.11633363366127014,-0.2134259194135666,-0.00796868372708559,-0.18612049520015717,-0.1057826355099678,-0.087489552795887,-0.12069323658943176,-0.016662821173667908,0.006494190078228712,0.039551034569740295,0.21798977255821228,0.20279668271541595,-0.053393855690956116,0.13254061341285706,-0.03252119570970535,0.07812351733446121,0.18918204307556152,-0.4179699718952179
セル,5,0.00845139566808939,0.010911510325968266,-0.1234571561217308,-0.1135692372918129,0.24396859109401703,0.0053589181043207645,-0.028836337849497795,0.1726161390542984,0.03922209516167641,0.11054028570652008,0.0922308936715126,0.060247745364904404,-0.3566332161426544,0.04216674342751503,0.18843793869018555,0.10625631362199783,0.18341797590255737,-0.14476966857910156,-0.1845409870147705,0.048503436148166656,0.012423195876181126,-0.051488619297742844,-0.10162827372550964,0.015617555007338524,0.15321184694766998,-0.15427915751934052,-0.27702596783638,-0.0010831853142008185,0.11115440726280212,-0.37448883056640625,-0.10445073246955872,0.15464231371879578,0.029725341126322746,-0.1056288480758667,0.0060402508825063705,0.04783642292022705,-0.17091844975948334,-0.03366417437791824,0.11241936683654785,-0.04576711356639862,0.24797309935092926,0.12526145577430725,0.10188029706478119,0.08523572981357574,0.16979242861270905,-0.06480313092470169,0.0013640144607052207,-0.18043068051338196,-0.1621863842010498,0.13358575105667114
ダイヤモンドダスト,5,0.19078725576400757,-0.1910003274679184,-0.0304961409419775,-0.02658708021044731,-0.20019614696502686,0.19186092913150787,-0.015900110825896263,0.12517255544662476,0.05261905863881111,-0.1423981636762619,0.07872358709573746,-0.045711956918239594,0.09062238037586212,-0.1223352774977684,0.03985334932804108,0.22961309552192688,0.07543119043111801,-0.05229147523641586,-0.14675885438919067,0.16277235746383667,0.3541651964187622,-0.0427127480506897,-0.08923990279436111,0.030758483335375786,0.15427827835083008,0.1298174411058426,-0.3252335786819458,0.09441220015287399,0.03284324333071709,0.07646436989307404,0.08716922998428345,-0.0860205665230751,-0.06905169785022736,0.21416760981082916,-0.03285857290029526,0.06664403527975082,-0.14303088188171387,-0.22213098406791687,-0.07949350029230118,-0.09754323214292526,0.06570617854595184,0.09811646491289139,-0.1666540503501892,-0.03915771469473839,-0.035401683300733566,-0.13903513550758362,-0.29264938831329346,0.03094498999416828,0.10977665334939957,-0.2228882908821106
ライラック,5,-0.10706010460853577,-0.11751874536275864,-0.10571775585412979,-0.09255910664796829,0.08159312605857849,0.27922216057777405,-0.0831349790096283,0.1580442190170288,0.18161973357200623,0.19045525789260864,5.270160618238151e-4,0.11985298991203308,0.0979473888874054,0.09793413430452347,-0.15546010434627533,0.09986067563295364,0.3491709232330322,0.06438025832176208,-0.27025654911994934,0.056534506380558014,0.10065649449825287,-0.01665329560637474,-0.16812437772750854,0.11575477570295334,-0.043254487216472626,-0.0758701041340828,-0.170903742313385,0.2924043536186218,0.14053316414356232,0.1497078686952591,-0.06930210441350937,0.14969831705093384,0.067130938172340393,0.038768570870161057,0.03188381344079971,-0.08863557130098343,-0.014796755276620388,-0.263516902923584,-0.05108572915196419,-0.02476935274899006,-0.1216365173459053,-0.1700553596019745,0.07146760076284409,0.03262264281511307,0.03417573124170303,0.10370135307312012,-0.08387021720409393,0.05850023403763771,0.23098547756671906,-0.20507240295410156
芋煮会,5,0.07199594378471375,0.009753836318850517,0.19776207208633423,-0.014829589985311031,0.15477417409420013,0.1499183028936386,-0.2151275873184204,0.08991648256778717,-0.0038572996854782104,0.01723034679889679,-0.09221506863832474,0.09493397176265717,0.01195684913545847,0.13002650439739227,-0.19715510308742523,0.17302635312080383,-0.0400727242231369,0.06972327083349228,-0.29202795028686523,-0.02639443799853325,0.10127495974302292,-0.09800004959106445,0.027186160907149315,0.11417743563652039,0.04121828079223633,-0.010395511984825134,-0.007593599148094654,0.10883837938308716,-0.14871977269649506,0.20320887863636017,-0.08116686344146729,0.12115123867988586,0.03804030269384384,0.06312716752290726,0.006951481569558382,-0.01472401525825262,0.19891247153282166,-0.06294151395559311,-0.09734566509723663,-0.23036663234233856,-0.05492691695690155,-0.15711021423339844,-0.10173819214105606,0.0791662260890007,-0.2720300555229187,0.09182292222976685,-0.10002335906028748,0.21837815642356873,0.2847340404987335,-0.3862058222293854
鰯,5,-0.18891839683055878,-0.03980228304862976,0.14003878831863403,0.14251741766929626,-0.025975044816732407,0.20219635963439941,-0.060529924929142,0.1407235860824585,0.18190023303031921,0.018142886459827423,0.14826136827468872,0.0023496742360293865,0.05990775302052498,0.14701016247272491,-0.001721358741633594,0.15972469747066498,0.27456608414649963,0.013632314279675484,-0.1458924263715744,0.11863186210393906,0.07635965943336487,0.11439646780490875,-0.05066140368580818,0.09930659830570221,-0.06722401082515717,-0.13070331513881683,-0.12369335442781448,0.3280922770500183,0.04201330989599228,0.2581460177898407,0.018131259828805923,-0.05704836919903755,0.12112987041473389,0.19541679322719574,0.018720930442214012,0.05604570358991623,0.05809292569756508,0.07586963474750519,-0.064329594373703,-0.25252604484558105,0.03161150962114334,1.490841677878052e-4,-0.15905237197875977,0.06776561588048935,-0.032083261758089066,-0.02249317243695259,-0.21956150233745575,0.11100228130817413,0.280885249376297,-0.2959858179092407
夏の夜,5,0.1507292091846466,-0.061468031257390976,0.036717694252729416,-0.06769101321697235,-0.04266250506043434,0.04916124790906906,0.08083094656467438,0.10114146769046783,0.0038629539776593447,-0.09663765132427216,-0.016152670606970787,0.0795203372836113,0.05969134718179703,-0.05942288041114807,-0.17928555607795715,0.03877432271838188,0.13141274452209473,-0.1337110996246338,-0.407161146402359,-0.04551558941602707,0.27654194831848145,0.04102133587002754,0.24164749681949615,0.1259964108467102,-0.06390252709388733,0.2054973989725113,-0.14475779235363007,0.14976076781749725,-0.029640521854162216,0.1480158269405365,-0.13574938476085663,0.09724844247102737,0.2424413412809372,-0.06276281177997589,-0.017716949805617332,0.17083071172237396,-0.019113553687930107,-0.2096199244260788,-0.13428883254528046,-0.13786299526691437,-0.003041981952264905,-0.036171261221170425,-0.18938779830932617,0.17441898584365845,0.07864096015691757,0.022132432088255882,-0.08487949520349503,0.22198282182216644,0.23616544902324677,-0.18439599871635437
火鉢,5,-0.17616881430149078,0.06281723082065582,0.0829278752207756,0.0075750406831502914,-0.17859360575675964,0.13619238138198853,-0.14431290328502655,0.049096040427684784,-0.042743660509586334,0.10227832943201065,0.0791882649064064,0.05199664086103439,-0.04583641514182091,0.2363196611404419,0.15364797413349152,0.21371859312057495,0.18605288863182068,-0.13174183666706085,0.033383291214704514,0.02422100305557251,0.043171778321266174,0.11158917099237442,0.03117978945374489,0.12206609547138214,-6.261581438593566e-4,-0.28920847177505493,-0.08637168258428574,0.3036515414714813,0.02738896757364273,0.17643757164478302,0.09819333255290985,0.14051318168640137,0.11884164810180664,0.15289846062660217,-0.056673940271139145,0.08098593354225159,-0.10367615520954132,0.0031929214019328356,-0.10055755078792572,-0.1375550627708435,0.16912420094013214,0.023555882275104523,-0.2945190668106079,0.316281795501709,-0.05515480786561966,-0.005979637149721384,-0.1488177627325058,-0.09045715630054474,0.2532970905303955,-0.0831412672996521
萱,5,-0.010364877991378307,0.11879810690879822,-0.06416475027799606,0.06208552420139313,-0.14839166402816772,0.06182197853922844,-0.13940556347370148,0.23441261053085327,-0.1021331399679184,0.18902631103992462,-0.03529800474643707,0.11148950457572937,0.07447298616170883,-0.08571601659059525,0.019220247864723206,0.07788708060979843,0.11005039513111115,0.007471077609807253,-0.05232635885477066,0.1486663669347763,0.021234329789876938,0.12055430561304092,0.01814994029700756,0.15911124646663666,-0.06525341421365738,-0.23462975025177002,-0.1301971673965454,0.24689407646656036,0.15723195672035217,0.22733387351036072,-0.06201998144388199,0.282257616519928,0.127431720495224,0.03133115544915199,0.09133926033973694,0.16666878759860992,-0.05666125938296318,0.034947581589221954,-0.18963314592838287,-0.027967579662799835,0.030001193284988403,-0.06536716967821121,-0.37985798716545105,-0.03791162371635437,0.07982798665761948,-0.009201232343912125,-0.18364082276821136,-0.008943306282162666,0.34041398763656616,-0.14859844744205475
寒稽古,5,0.1246107816696167,0.12572059035301208,0.2997118830680847,-0.15802472829818726,-0.011677221395075321,0.09810999035835266,-0.05971558764576912,-0.14636030793190002,-0.12292153388261795,-0.06000012159347534,-0.12029694020748138,0.10560081899166107,0.08016734570264816,0.013429239392280579,-0.06667079031467438,0.045266732573509216,-0.1851511299610138,0.13610760867595673,0.11864004284143448,-0.06992556154727936,0.2817440927028656,-0.172671839594841,0.14136077463626862,0.036909375339746475,0.07194817811250687,-0.02209107019007206,-0.030953776091337204,0.07765372097492218,-0.0893179252743721,0.1632881760597229,0.1413147896528244,-0.0046812668442726135,-0.016053015366196632,-0.049216847866773605,-0.16100233793258667,-0.18523068726062775,0.23018236458301544,-0.10943228006362915,-0.039070975035429,-0.39681747555732727,-0.23622097074985504,0.1302453577518463,-0.08436798304319382,0.10418926924467087,0.08499313145875931,-0.07386162877082825,0.05434151366353035,-0.04224396497011185,0.10092031210660934,-0.2947641611099243
甘茶,5,-0.12250591814517975,-0.3700021207332611,0.047698091715574265,-0.27190274000167847,-0.1645013391971588,0.11927066743373871,-0.17013083398342133,0.04803761467337608,0.10335448384284973,-0.14190778136253357,-0.10774116218090057,-0.0475073903799057,0.14376667141914368,0.1020904928445816,-0.24515807628631592,0.08694089949131012,0.34005165100097656,0.09010465443134308,0.05703558772802353,0.07339880615472794,0.11733009666204453,-0.1397058665752411,0.01507002953439951,0.12325168401002884,0.05766472592949867,-0.21562938392162323,-0.1473560333251953,0.23990492522716522,-0.15092478692531586,0.12667357921600342,0.15066136419773102,0.012939007952809334,0.08033031970262527,-0.0025506855454295874,-0.09233999252319336,0.06771185994148254,0.11175159364938736,-3.9132271194830537e-4,-0.016035284847021103,-0.08698171377182007,0.08739501237869263,-0.07542084157466888,-0.25508150458335876,-0.001571282627992332,-0.03593830764293671,0.07868160307407379,-0.043866585940122604,-0.0368364043533802,0.12985137104988098,-0.19526684284210205
鏡餅,5,-0.23319150507450104,-0.037640832364559174,-0.006025658920407295,-0.08050728589296341,-0.1098366305232048,0.13714885711669922,-0.09743037074804306,0.025095991790294647,-0.01726839505136013,0.04139459878206253,0.11276978254318237,0.020974157378077507,-0.020277634263038635,0.14432500302791595,-0.09257736802101135,0.3553687632083893,0.23303139209747314,-0.05032392218708992,-0.19642767310142517,0.14747551083564758,0.07648415863513947,0.09117735922336578,0.05627074092626572,0.1762188971042633,-0.0803803876042366,-0.17088079452514648,0.012227630242705345,0.30749014019966125,-0.03361440449953079,0.2060813009738922,-0.035369258373975754,0.11570719629526138,0.09260392189025879,0.20449946820735931,-0.12263765186071396,0.2158447653055191,0.025604819878935814,-0.13900423049926758,0.05305102840065956,-0.14113235473632812,0.004099100828170776,0.06073490157723427,-0.08252439647912979,0.24089540541172028,-0.11815743893384933,0.10365930944681168,-0.12980322539806366,0.09203800559043884,0.26997968554496765,-0.1583538055419922
月見,5,0.03682267293334007,0.034347813576459885,-0.015431751497089863,-0.15031546354293823,-0.11435932666063309,0.20450544357299805,-0.14605289697647095,0.19384416937828064,0.03970704600214958,0.09492841362953186,-0.035452187061309814,0.06459727138280869,0.15354005992412567,0.07968725264072418,-0.17834818363189697,0.31801214814186096,0.028110209852457047,-0.062200408428907394,-0.11647680401802063,0.06679168343544006,0.1315201222896576,-0.060846369713544846,0.1280406266450882,0.16538161039352417,-0.05024176090955734,-0.07118959724903107,0.0011542454594746232,0.25976163148880005,0.08768977224826813,0.25684791803359985,-0.07818875461816788,0.18426454067230225,0.06514116376638412,-0.03162360191345215,-0.05464092269539833,0.16808158159255981,0.10355716198682785,-0.01740262657403946,-0.053746771067380905,-0.12829135358333588,0.02889290265738964,-0.1378474086523056,-0.16214154660701752,0.20226934552192688,-0.1581316739320755,0.008397998288273811,-0.14744780957698822,0.09685484319925308,0.36301344633102417,-0.2526691257953644
厳寒,5,0.16161571443080902,0.25861406326293945,0.004055360797792673,0.03499021381139755,-0.09008096158504486,0.29945918917655945,-0.02730504609644413,0.07313907891511917,-0.09106021374464035,-0.09280127286911011,-0.14511188864707947,-0.13940776884555817,0.010650942102074623,0.023060904815793037,0.09775398671627045,0.01631472446024418,0.04153925180435181,-0.04263893514871597,-0.26280835270881653,-0.14209969341754913,0.29064637422561646,0.07518904656171799,-0.0051603554747998714,-0.011098101735115051,0.13235926628112793,0.21198834478855133,-0.08643656969070435,0.21879534423351288,-0.00796548556536436,0.17494282126426697,-0.09146234393119812,0.0583212673664093,0.0793367251753807,0.21553057432174683,-0.05387239530682564,0.042648110538721085,0.06883595883846283,-0.038675643503665924,-0.39192962646484375,-0.12917424738407135,-0.03160451725125313,0.01410609483718872,-0.13531062006950378,0.046086832880973816,0.08328467607498169,-0.09652988612651825,0.006659335922449827,0.09539442509412766,0.2711973488330841,-0.19004139304161072
胡麻,5,-0.22931580245494843,-0.06329620629549026,0.041391365230083466,-0.04445885121822357,-0.14006072282791138,0.2587147355079651,-0.10408248007297516,0.12041694670915604,0.09188888221979141,0.11166051030158997,0.1925351619720459,0.05562932789325714,-0.0630333200097084,0.1635989397764206,-0.040484003722667694,0.22759345173835754,0.24525469541549683,-0.08146288990974426,-0.15741758048534393,0.09256244450807571,0.08087003976106644,0.1488085687160492,-0.05968524515628815,0.02595527656376362,0.025325730443000793,-0.32575783133506775,-0.08591301739215851,0.43527770042419434,0.035688530653715134,0.12919776141643524,-0.04742111638188362,0.01045864075422287,0.06553969532251358,0.1386786848306656,-0.027299292385578156,0.017620829865336418,-0.0336337573826313,-0.016740502789616585,-0.18757151067256927,-0.12955723702907562,-0.10303846001625061,0.013539435341954231,-0.20823855698108673,0.026974091306328773,-0.05365917831659317,0.06314925849437714,-0.1232597753405571,-0.06240743398666382,0.2427317351102829,-0.08871416002511978
紅葉狩,5,-0.06264045834541321,-0.035459596663713455,0.3094245493412018,-0.21785478293895721,-0.08761721849441528,0.04106621816754341,0.010245967656373978,0.08886101841926575,-0.025443147867918015,-0.10696440190076828,0.013956665061414242,0.24160417914390564,0.1381354033946991,-0.022410748526453972,-0.15616491436958313,0.10557553172111511,0.18049262464046478,-0.007724655792117119,0.004856005311012268,-0.04935549199581146,0.26679539680480957,-0.20389814674854279,0.027078848332166672,0.02127010188996792,-0.11332827061414719,9.88529995083809e-4,-0.25192612409591675,0.28299790620803833,9.929608786478639e-4,0.16503050923347473,-0.0814444050192833,0.08423878252506256,-0.04320373758673668,-0.11716752499341965,-0.12187200784683228,0.012201495468616486,0.308944970369339,0.023332882672548294,-0.020379018038511276,-0.34170442819595337,0.0885331779718399,-0.08330413699150085,-0.23018161952495575,-0.08542022854089737,0.07514750212430954,0.02611078880727291,-0.01890171505510807,0.03719502314925194,0.18434347212314606,-0.03464652597904205
山女,5,0.09204934537410736,0.22554126381874084,0.11649168282747269,-0.03733089566230774,-0.01874237321317196,0.1638793647289276,-0.07911788672208786,0.21387910842895508,-0.1284995973110199,0.01053073350340128,0.031243104487657547,0.023281527683138847,0.19645214080810547,0.11823520809412003,-0.0537000335752964,-0.18537138402462006,0.11629833281040192,0.2090378701686859,-0.0315571054816246,0.04040972888469696,0.3175605237483978,-0.015483779832720757,0.05964600667357445,-0.11299098283052444,0.06337533891201019,-0.22511376440525055,-0.2187730371952057,0.18644587695598602,0.1567520797252655,0.16144093871116638,-0.04015620797872543,0.213304802775383,-0.2011033445596695,0.12022735923528671,-0.1254095584154129,-0.031724147498607635,0.16341441869735718,0.028386326506733894,0.004874782171100378,-0.24667523801326752,0.0708337053656578,0.04468753561377525,-0.13734745979309082,-0.07665686309337616,0.05941826105117798,-0.01537442859262228,-0.09499654918909073,0.15144801139831543,0.21686303615570068,-0.22731921076774597
紫式部,5,-0.09396599233150482,-0.001515181502327323,-0.041061341762542725,0.10207507014274597,-0.08741841465234756,0.0017261473694816232,-0.12817463278770447,0.09083425253629684,-0.25296494364738464,-0.01506851240992546,-0.015792163088917732,0.022103162482380867,0.04481891542673111,-0.1919897496700287,-0.2640305459499359,0.19976727664470673,0.1408740133047104,-0.003722886089235544,-0.03676293417811394,0.1457982063293457,0.06734752655029297,-0.22230695188045502,0.041848886758089066,0.21761925518512726,-0.008262949995696545,-0.16767625510692596,-0.17731137573719025,0.21515676379203796,0.2204226553440094,0.2751816213130951,0.016750358045101166,-0.053061310201883316,-0.22710798680782318,-0.04545873776078224,-0.13465800881385803,0.28594741225242615,0.20551101863384247,0.15391835570335388,0.12530702352523804,-0.02862180396914482,-0.08284404873847961,-0.24084657430648804,-0.06638605892658234,-0.10549307614564896,0.026676589623093605,-0.1418319195508957,0.005070676561444998,0.11805037409067154,0.047019995748996735,0.03227173164486885
七種,5,-0.09137552976608276,0.004181042313575745,0.08869154751300812,0.09574659913778305,-0.14869049191474915,0.10544801503419876,-0.17181965708732605,0.02371043898165226,-0.06610178202390671,0.11819987744092941,-0.05759187787771225,0.055786628276109695,-0.003426687093451619,0.003675170009955764,-0.04331754520535469,0.32877621054649353,0.11619717627763748,-0.03696586564183235,-0.13889896869659424,0.04750703275203705,0.13950511813163757,-0.21266214549541473,-0.01021424401551485,0.056273072957992554,0.04054225981235504,-0.26262369751930237,-0.11963410675525665,0.10791145265102386,0.12081653624773026,0.364330917596817,0.08199454098939896,0.18634183704853058,-0.027893947437405586,0.21362698078155518,-0.037267088890075684,0.18763227760791779,0.11030690371990204,0.14157156646251678,-0.13241718709468842,-0.10950283706188202,-0.09389635175466537,0.02613445185124874,-0.22675999999046326,-0.08510271459817886,-0.012317788787186146,-0.0858069509267807,-0.2780476212501526,-0.07399102300405502,0.23690660297870636,-0.16571949422359467
種物,5,-0.18787017464637756,0.035274896770715714,0.16459408402442932,-0.22311323881149292,-0.08396732062101364,0.22805413603782654,0.02873128466308117,0.003288973355665803,-0.0243875402957201,0.057736389338970184,0.20404981076717377,0.2338114231824875,0.15964175760746002,0.0850040465593338,-0.07384341210126877,0.07963371276855469,0.20218868553638458,-0.022576311603188515,0.08916912972927094,-0.053374994546175,0.03818691894412041,-0.2146667242050171,-0.072703517973423,-0.12067034840583801,0.1001068502664566,-0.16028207540512085,-0.11975790560245514,0.22150461375713348,0.1376812756061554,0.10088609158992767,-0.04402993619441986,0.20662496984004974,-0.01660308428108692,0.00128259789198637,-0.019434647634625435,-0.0699596256017685,0.31888914108276367,0.12450628727674484,0.04373922199010849,-0.32887983322143555,0.2585729956626892,0.13735035061836243,-0.08335660398006439,-0.0759463682770729,0.018826505169272423,0.06823015213012695,-0.046111706644296646,0.05932695046067238,0.13563485443592072,-0.17083339393138885
春日,5,0.028620271012187004,0.005488811060786247,-0.012069731019437313,0.025070568546652794,-0.04384232312440872,0.009964299388229847,-0.15103167295455933,0.01149042695760727,0.024171452969312668,0.3247351050376892,-0.026514802128076553,-0.016888616606593132,-0.08729258924722672,-0.05470966175198555,-0.19593606889247894,0.03262723982334137,-0.06541582196950912,0.05956222489476204,0.13864608108997345,0.18477512896060944,-0.06747493892908096,-0.19304455816745758,0.11168026924133301,0.12439022213220596,-0.18171216547489166,-0.14657214283943176,-0.04942912608385086,0.17911958694458008,0.23515447974205017,0.3435235917568207,-0.11524154990911484,0.29895350337028503,-0.12150228768587112,-0.0013548247516155243,0.11610709130764008,0.22663375735282898,0.15350627899169922,0.052232008427381516,-0.06610856205224991,-0.11901696771383286,0.08079656213521957,-0.07082342356443405,-0.2995036542415619,-0.028629053384065628,-0.11159658432006836,-0.11018610745668411,-0.01001173909753561,0.021494392305612564,0.20013047754764557,-0.16929711401462555
初場所,5,0.032153792679309845,0.04522841051220894,0.07493841648101807,-0.13788354396820068,0.014749020338058472,-0.1941726803779602,0.12455346435308456,0.14186668395996094,0.13878414034843445,0.016076508909463882,0.1586160659790039,-0.03470265492796898,0.39622485637664795,-0.029155058786273003,-0.08131027966737747,0.17465217411518097,0.09170300513505936,-0.03673287853598595,0.20288871228694916,0.1868065893650055,0.04584010690450668,-0.09429942071437836,0.07461995631456375,-0.042673081159591675,-0.22006691992282867,0.2614072561264038,0.11382601410150528,0.06836798042058945,-1.9509869161993265e-4,0.015590936876833439,0.18054908514022827,-0.14632084965705872,0.010804503224790096,-0.02013172022998333,-0.15805433690547943,-0.018166694790124893,-0.06695682555437088,-0.38047274947166443,-0.030680852010846138,-0.08133669942617416,-0.019705014303326607,0.1843145489692688,-0.15307535231113434,-0.17401933670043945,-0.061527881771326065,-0.01711762510240078,0.08699092268943787,0.03156140446662903,0.04794794321060181,-0.28177112340927124
照葉,5,-0.027061210945248604,-0.006242875475436449,0.106904998421669,-0.06776881217956543,-0.16695541143417358,0.23713156580924988,-0.08523758500814438,0.1417127102613449,-0.0538654588162899,0.03975412994623184,0.16720204055309296,0.3041250705718994,0.14150506258010864,-0.06609221547842026,-0.22418951988220215,0.10115446150302887,0.03624299168586731,-0.095403291285038,0.12268784642219543,0.06239412724971771,0.09887634962797165,-0.23197057843208313,-0.11760561913251877,0.06869043409824371,-0.11244352906942368,-0.08500663191080093,-0.22265616059303284,0.1622483730316162,0.2427964061498642,0.07243126630783081,-0.013789718970656395,0.14311426877975464,-0.13272015750408173,0.04813075438141823,-0.008796701207756996,-0.00484132906422019,0.19208718836307526,0.10523883253335953,0.06245877221226692,-0.2890439033508301,0.12240852415561676,0.23366323113441467,-0.24168416857719421,-0.10036145895719528,0.01776428334414959,0.0900736078619957,-0.11938077956438065,0.17471174895763397,0.13360954821109772,-0.07231009006500244
菖蒲湯,5,-0.14838062226772308,-0.1230221688747406,-0.12288658320903778,-0.036899667233228683,-0.196309432387352,0.11921463161706924,-0.2079479843378067,0.09213641285896301,0.03355548530817032,0.11803234368562698,0.11301156133413315,0.11242248117923737,0.05692098289728165,0.1309903860092163,-0.2681823670864105,0.14781755208969116,0.2365185022354126,-0.06957732886075974,-0.12205082923173904,-0.021311067044734955,0.11071129888296127,0.076541803777217865,-0.17736393213272095,0.16033516824245453,0.08312848955392838,-0.0713527724146843,-0.19935820996761322,0.29267072677612305,0.04743383824825287,0.13339145481586456,-0.06809810549020767,0.09946785867214203,-0.010909964330494404,0.04382505640387535,-0.13013197481632233,0.07458940893411636,0.11454812437295914,0.023007065057754517,-0.026580065488815308,-0.21771803498268127,-0.03913813456892967,0.12339120358228683,-0.21396610140800476,0.21906138956546783,-0.09081589430570602,-0.1074947863817215,-0.1576470136642456,0.07204702496528625,0.34233298897743225,0.004135524854063988
針供養,5,-0.0023930438328534365,0.09718755632638931,0.2668221592903137,-0.14882253110408783,-0.09966061264276505,0.166261687874794,-0.061969298869371414,-0.016970185562968254,-0.0739809200167656,-0.07265588641166687,0.054850101470947266,0.0912717878818512,0.08517343550920486,0.1040593683719635,-0.029394179582595825,0.28438615798950195,0.12056045234203339,-0.03252556174993515,-0.05800233408808708,-0.046876583248376846,0.26212984323501587,-0.11950893700122833,-0.053439173847436905,-0.14370033144950867,0.00499951746314764,-0.16658763587474823,-0.2262483537197113,0.2057660073041916,-0.00920296274125576,0.2882196605205536,0.014567756094038486,0.16394340991973877,0.01972011663019657,0.13220228254795074,-0.12830886244773865,0.13814763724803925,0.35398808121681213,0.1334989070892334,0.027209753170609474,-0.1780863255262375,0.03434494137763977,-0.09267520159482956,-0.17870761454105377,-0.04358560964465141,0.0870460495352745,0.04214068129658699,-0.10045727342367172,0.034750428050756454,0.15068529546260834,-0.24171209335327148
双六,5,-0.14773571491241455,0.020416807383298874,0.1011931523680687,-0.08529315888881683,-0.09058567136526108,-0.00865523237735033,-0.23241324722766876,0.04748480021953583,-0.05644015595316887,0.13127991557121277,0.048044051975011826,-0.02603762410581112,0.043832164257764816,0.13633078336715698,-0.03214932605624199,0.31139177083969116,0.14423152804374695,0.021968014538288116,-0.2763514816761017,-0.02287103608250618,0.09701760858297348,-0.27695754170417786,-0.011797088198363781,0.10529500246047974,-0.02753455750644207,-0.016791796311736107,-0.05147412791848183,0.16034914553165436,0.1402956247329712,0.05795564129948616,-0.19850638508796692,0.19075192511081696,0.0662916749715805,0.06532584875822067,-0.2651537358760834,0.37310075759887695,0.019241994246840477,0.060019779950380325,0.09939588606357574,-0.17526017129421234,-0.07657559961080551,-0.1057373583316803,0.0014375061728060246,0.05622319132089615,-0.1066896989941597,0.11270535737276077,-0.10081053525209427,-0.04756515845656395,0.23288629949092865,-0.237333744764328
竹馬,5,-0.025859594345092773,-0.07291685789823532,0.06603827327489853,0.022492503747344017,-0.24297523498535156,0.18857711553573608,-0.1557278037071228,0.21248508989810944,0.05765136331319809,0.12860693037509918,0.14359258115291595,-0.04236692562699318,0.018349509686231613,0.19346442818641663,-0.11124962568283081,0.16983892023563385,0.2294529378414154,0.01043631974607706,-0.04301987215876579,0.11062666028738022,0.2738059163093567,-0.061367154121398926,0.028738876804709435,0.11595190316438675,-0.031034093350172043,-0.21019114553928375,-0.054792940616607666,0.1388033926486969,0.13656865060329437,0.13762760162353516,-0.28170186281204224,0.10187548398971558,-0.052204206585884094,0.027191994711756706,-0.11019521951675415,0.013603251427412033,0.00892060436308384,0.06429016590118408,0.20750582218170166,-0.2313157320022583,-0.003462478518486023,0.03624630346894264,0.09603454917669296,0.1624159812927246,0.1002659872174263,-0.009315084666013718,-0.10583236068487167,0.03874906152486801,0.24466142058372498,-0.336292028427124
